title,authors,year,conference,url
Stabilizing Differentiable Architecture Search via Perturbation-based Regularization.,"Xiangning Chen, Cho-Jui Hsieh",2020,ICML,http://proceedings.mlr.press/v119/chen20f.html
Mapping natural-language problems to formal-language solutions using structured neural representations.,"Kezhen Chen, Qiuyuan Huang, Hamid Palangi, Paul Smolensky, Kenneth D. Forbus, Jianfeng Gao",2020,ICML,http://proceedings.mlr.press/v119/chen20g.html
Convolutional Kernel Networks for Graph-Structured Data.,"Dexiong Chen, Laurent Jacob, Julien Mairal",2020,ICML,http://proceedings.mlr.press/v119/chen20h.html
Learning Flat Latent Manifolds with VAEs.,"Nutan Chen, Alexej Klushyn, Francesco Ferroni, Justin Bayer, Patrick van der Smagt",2020,ICML,http://proceedings.mlr.press/v119/chen20i.html
A Simple Framework for Contrastive Learning of Visual Representations.,"Ting Chen, Simon Kornblith, Mohammad Norouzi, Geoffrey E. Hinton",2020,ICML,http://proceedings.mlr.press/v119/chen20j.html
Retro*: Learning Retrosynthetic Planning with Neural Guided A* Search.,"Binghong Chen, Chengtao Li, Hanjun Dai, Le Song",2020,ICML,http://proceedings.mlr.press/v119/chen20k.html
Differentiable Product Quantization for End-to-End Embedding Compression.,"Ting Chen, Lala Li, Yizhou Sun",2020,ICML,http://proceedings.mlr.press/v119/chen20l.html
On Efficient Constructions of Checkpoints.,"Yu Chen, Zhenming Liu, Bin Ren, Xin Jin",2020,ICML,http://proceedings.mlr.press/v119/chen20m.html
Angular Visual Hardness.,"Beidi Chen, Weiyang Liu, Zhiding Yu, Jan Kautz, Anshumali Shrivastava, Animesh Garg, Animashree Anandkumar",2020,ICML,http://proceedings.mlr.press/v119/chen20n.html
Estimating the Error of Randomized Newton Methods: A Bootstrap Approach.,"Jessie X. T. Chen, Miles E. Lopes",2020,ICML,http://proceedings.mlr.press/v119/chen20o.html
VFlow: More Expressive Generative Flows with Variational Data Augmentation.,"Jianfei Chen, Cheng Lu, Biqi Chenli, Jun Zhu, Tian Tian",2020,ICML,http://proceedings.mlr.press/v119/chen20p.html
More Data Can Expand The Generalization Gap Between Adversarially Robust and Standard Models.,"Lin Chen, Yifei Min, Mingrui Zhang, Amin Karbasi",2020,ICML,http://proceedings.mlr.press/v119/chen20q.html
An Accelerated DFO Algorithm for Finite-sum Convex Functions.,"Yuwen Chen, Antonio Orvieto, Aurélien Lucchi",2020,ICML,http://proceedings.mlr.press/v119/chen20r.html
Generative Pretraining From Pixels.,"Mark Chen, Alec Radford, Rewon Child, Jeffrey Wu, Heewoo Jun, David Luan, Ilya Sutskever",2020,ICML,http://proceedings.mlr.press/v119/chen20s.html
Negative Sampling in Semi-Supervised learning.,"John Chen, Vatsal Shah, Anastasios Kyrillidis",2020,ICML,http://proceedings.mlr.press/v119/chen20t.html
Optimization from Structured Samples for Coverage Functions.,"Wei Chen, Xiaoming Sun, Jialin Zhang, Zhijie Zhang",2020,ICML,http://proceedings.mlr.press/v119/chen20u.html
Simple and Deep Graph Convolutional Networks.,"Ming Chen, Zhewei Wei, Zengfeng Huang, Bolin Ding, Yaliang Li",2020,ICML,http://proceedings.mlr.press/v119/chen20v.html
On Breaking Deep Generative Model-based Defenses and Beyond.,"Yanzhi Chen, Renjie Xie, Zhanxing Zhu",2020,ICML,http://proceedings.mlr.press/v119/chen20w.html
Automated Synthetic-to-Real Generalization.,"Wuyang Chen, Zhiding Yu, Zhangyang Wang, Animashree Anandkumar",2020,ICML,http://proceedings.mlr.press/v119/chen20x.html
(Locally) Differentially Private Combinatorial Semi-Bandits.,"Xiaoyu Chen, Kai Zheng, Zixin Zhou, Yunchang Yang, Wei Chen, Liwei Wang",2020,ICML,http://proceedings.mlr.press/v119/chen20y.html
High-dimensional Robust Mean Estimation via Gradient Descent.,"Yu Cheng, Ilias Diakonikolas, Rong Ge, Mahdi Soltanolkotabi",2020,ICML,http://proceedings.mlr.press/v119/cheng20a.html
CLUB: A Contrastive Log-ratio Upper Bound of Mutual Information.,"Pengyu Cheng, Weituo Hao, Shuyang Dai, Jiachang Liu, Zhe Gan, Lawrence Carin",2020,ICML,http://proceedings.mlr.press/v119/cheng20b.html
Learning with Bounded Instance and Label-dependent Label Noise.,"Jiacheng Cheng, Tongliang Liu, Kotagiri Ramamohanarao, Dacheng Tao",2020,ICML,http://proceedings.mlr.press/v119/cheng20c.html
Mutual Transfer Learning for Massive Data.,"Ching-Wei Cheng, Xingye Qiao, Guang Cheng",2020,ICML,http://proceedings.mlr.press/v119/cheng20d.html
Stochastic Gradient and Langevin Processes.,"Xiang Cheng, Dong Yin, Peter L. Bartlett, Michael I. Jordan",2020,ICML,http://proceedings.mlr.press/v119/cheng20e.html
Representation Learning via Adversarially-Contrastive Optimal Transport.,"Anoop Cherian, Shuchin Aeron",2020,ICML,http://proceedings.mlr.press/v119/cherian20a.html
Convergence Rates of Variational Inference in Sparse Deep Learning.,Badr-Eddine Chérief-Abdellatif,2020,ICML,http://proceedings.mlr.press/v119/cherief-abdellatif20a.html
Reinforcement Learning for Non-Stationary Markov Decision Processes: The Blessing of (More) Optimism.,"Wang Chi Cheung, David Simchi-Levi, Ruihao Zhu",2020,ICML,http://proceedings.mlr.press/v119/cheung20a.html
Streaming Coresets for Symmetric Tensor Factorization.,"Rachit Chhaya, Jayesh Choudhari, Anirban Dasgupta, Supratim Shit",2020,ICML,http://proceedings.mlr.press/v119/chhaya20a.html
On Coresets for Regularized Regression.,"Rachit Chhaya, Anirban Dasgupta, Supratim Shit",2020,ICML,http://proceedings.mlr.press/v119/chhaya20b.html
How to Solve Fair k-Center in Massive Data Models.,"Ashish Chiplunkar, Sagar Sudhir Kale, Sivaramakrishnan Natarajan Ramamoorthy",2020,ICML,http://proceedings.mlr.press/v119/chiplunkar20a.html
Fair Generative Modeling via Weak Supervision.,"Kristy Choi, Aditya Grover, Trisha Singh, Rui Shu, Stefano Ermon",2020,ICML,http://proceedings.mlr.press/v119/choi20a.html
Encoding Musical Style with Transformer Autoencoders.,"Kristy Choi, Curtis Hawthorne, Ian Simon, Monica Dinculescu, Jesse H. Engel",2020,ICML,http://proceedings.mlr.press/v119/choi20b.html
k-means++: few more steps yield constant approximation.,"Davin Choo, Christoph Grunau, Julian Portmann, Václav Rozhon",2020,ICML,http://proceedings.mlr.press/v119/choo20a.html
Stochastic Flows and Geometric Optimization on the Orthogonal Group.,"Krzysztof Choromanski, David Cheikhi, Jared Davis, Valerii Likhosherstov, Achille Nazaret, Achraf Bahamou, Xingyou Song, Mrugank Akarte, Jack Parker-Holder, Jacob Bergquist, Yuan Gao, Aldo Pacchiano, Tamás Sarlós, Adrian Weller, Vikas Sindhwani",2020,ICML,http://proceedings.mlr.press/v119/choromanski20a.html
Unbiased Risk Estimators Can Mislead: A Case Study of Learning with Complementary Labels.,"Yu-Ting Chou, Gang Niu, Hsuan-Tien Lin, Masashi Sugiyama",2020,ICML,http://proceedings.mlr.press/v119/chou20a.html
Data-Dependent Differentially Private Parameter Learning for Directed Graphical Models.,"Amrita Roy Chowdhury, Theodoros Rekatsinas, Somesh Jha",2020,ICML,http://proceedings.mlr.press/v119/chowdhury20a.html
Online Continual Learning from Imbalanced Data.,"Aristotelis Chrysakis, Marie-Francine Moens",2020,ICML,http://proceedings.mlr.press/v119/chrysakis20a.html
Distance Metric Learning with Joint Representation Diversification.,"Xu Chu, Yang Lin, Yasha Wang, Xiting Wang, Hailong Yu, Xin Gao, Qi Tong",2020,ICML,http://proceedings.mlr.press/v119/chu20a.html
"Semismooth Newton Algorithm for Efficient Projections onto ℓ1, ∞-norm Ball.","Dejun Chu, Changshui Zhang, Shiliang Sun, Qing Tao",2020,ICML,http://proceedings.mlr.press/v119/chu20b.html
Estimating Generalization under Distribution Shifts via Domain-Invariant Representations.,"Ching-Yao Chuang, Antonio Torralba, Stefanie Jegelka",2020,ICML,http://proceedings.mlr.press/v119/chuang20a.html
Scalable and Efficient Comparison-based Search without Features.,"Daniyar Chumbalov, Lucas Maystre, Matthias Grossglauser",2020,ICML,http://proceedings.mlr.press/v119/chumbalov20a.html
Feature-map-level Online Adversarial Knowledge Distillation.,"Inseop Chung, Seonguk Park, Jangho Kim, Nojun Kwak",2020,ICML,http://proceedings.mlr.press/v119/chung20a.html
Teaching with Limited Information on the Learner's Behaviour.,"Ferdinando Cicalese, Sergio Filho, Eduardo Sany Laber, Marco Molinaro",2020,ICML,http://proceedings.mlr.press/v119/cicalese20a.html
Deep Divergence Learning.,"Hatice Kubra Cilingir, Rachel Manzelli, Brian Kulis",2020,ICML,http://proceedings.mlr.press/v119/cilingir20a.html
Model Fusion with Kullback-Leibler Divergence.,"Sebastian Claici, Mikhail Yurochkin, Soumya Ghosh, Justin Solomon",2020,ICML,http://proceedings.mlr.press/v119/claici20a.html
Leveraging Procedural Generation to Benchmark Reinforcement Learning.,"Karl Cobbe, Christopher Hesse, Jacob Hilton, John Schulman",2020,ICML,http://proceedings.mlr.press/v119/cobbe20a.html
Composable Sketches for Functions of Frequencies: Beyond the Worst Case.,"Edith Cohen, Ofir Geri, Rasmus Pagh",2020,ICML,http://proceedings.mlr.press/v119/cohen20a.html
Healing Products of Gaussian Process Experts.,"Samuel Cohen, Rendani Mbuvha, Tshilidzi Marwala, Marc Peter Deisenroth",2020,ICML,http://proceedings.mlr.press/v119/cohen20b.html
On Efficient Low Distortion Ultrametric Embedding.,"Vincent Cohen-Addad, Karthik C. S., Guillaume Lagarde",2020,ICML,http://proceedings.mlr.press/v119/cohen-addad20a.html
Sub-linear Memory Sketches for Near Neighbor Search on Streaming Data.,"Benjamin Coleman, Richard G. Baraniuk, Anshumali Shrivastava",2020,ICML,http://proceedings.mlr.press/v119/coleman20a.html
Word-Level Speech Recognition With a Letter to Word Encoder.,"Ronan Collobert, Awni Y. Hannun, Gabriel Synnaeve",2020,ICML,http://proceedings.mlr.press/v119/collobert20a.html
Boosting Frank-Wolfe by Chasing Gradients.,"Cyrille W. Combettes, Sebastian Pokutta",2020,ICML,http://proceedings.mlr.press/v119/combettes20a.html
Learning Opinions in Social Networks.,"Vincent Conitzer, Debmalya Panigrahi, Hanrui Zhang",2020,ICML,http://proceedings.mlr.press/v119/conitzer20a.html
Relaxing Bijectivity Constraints with Continuously Indexed Normalising Flows.,"Robert Cornish, Anthony L. Caterini, George Deligiannidis, Arnaud Doucet",2020,ICML,http://proceedings.mlr.press/v119/cornish20a.html
Adaptive Region-Based Active Learning.,"Corinna Cortes, Giulia DeSalvo, Claudio Gentile, Mehryar Mohri, Ningshan Zhang",2020,ICML,http://proceedings.mlr.press/v119/cortes20a.html
Online Learning with Dependent Stochastic Feedback Graphs.,"Corinna Cortes, Giulia DeSalvo, Claudio Gentile, Mehryar Mohri, Ningshan Zhang",2020,ICML,http://proceedings.mlr.press/v119/cortes20b.html
Learnable Group Transform For Time-Series.,"Romain Cosentino, Behnaam Aazhang",2020,ICML,http://proceedings.mlr.press/v119/cosentino20a.html
DINO: Distributed Newton-Type Optimization Method.,"Rixon Crane, Fred Roosta",2020,ICML,http://proceedings.mlr.press/v119/crane20a.html
Causal Modeling for Fairness In Dynamical Systems.,"Elliot Creager, David Madras, Toniann Pitassi, Richard S. Zemel",2020,ICML,http://proceedings.mlr.press/v119/creager20a.html
Minimally distorted Adversarial Examples with a Fast Adaptive Boundary Attack.,"Francesco Croce, Matthias Hein",2020,ICML,http://proceedings.mlr.press/v119/croce20a.html
Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks.,"Francesco Croce, Matthias Hein",2020,ICML,http://proceedings.mlr.press/v119/croce20b.html
Real-Time Optimisation for Online Learning in Auctions.,"Lorenzo Croissant, Marc Abeille, Clément Calauzènes",2020,ICML,http://proceedings.mlr.press/v119/croissant20a.html
Privately detecting changes in unknown distributions.,"Rachel Cummings, Sara Krehbiel, Yuliia Lut, Wanrong Zhang",2020,ICML,http://proceedings.mlr.press/v119/cummings20a.html
Flexible and Efficient Long-Range Planning Through Curious Exploration.,"Aidan Curtis, Minjian Xin, Dilip Arumugam, Kevin T. Feigelis, Daniel Yamins",2020,ICML,http://proceedings.mlr.press/v119/curtis20a.html
"Parameter-free, Dynamic, and Strongly-Adaptive Online Learning.",Ashok Cutkosky,2020,ICML,http://proceedings.mlr.press/v119/cutkosky20a.html
Momentum Improves Normalized SGD.,"Ashok Cutkosky, Harsh Mehta",2020,ICML,http://proceedings.mlr.press/v119/cutkosky20b.html
Supervised Quantile Normalization for Low Rank Matrix Factorization.,"Marco Cuturi, Olivier Teboul, Jonathan Niles-Weed, Jean-Philippe Vert",2020,ICML,http://proceedings.mlr.press/v119/cuturi20a.html
Double Trouble in Double Descent: Bias and Variance(s) in the Lazy Regime.,"Stéphane d'Ascoli, Maria Refinetti, Giulio Biroli, Florent Krzakala",2020,ICML,http://proceedings.mlr.press/v119/d-ascoli20a.html
R2-B2: Recursive Reasoning-Based Bayesian Optimization for No-Regret Learning in Games.,"Zhongxiang Dai, Yizhou Chen, Bryan Kian Hsiang Low, Patrick Jaillet, Teck-Hua Ho",2020,ICML,http://proceedings.mlr.press/v119/dai20a.html
Scalable Deep Generative Modeling for Sparse Graphs.,"Hanjun Dai, Azade Nazi, Yujia Li, Bo Dai, Dale Schuurmans",2020,ICML,http://proceedings.mlr.press/v119/dai20b.html
The Usual Suspects? Reassessing Blame for VAE Posterior Collapse.,"Bin Dai, Ziyu Wang, David P. Wipf",2020,ICML,http://proceedings.mlr.press/v119/dai20c.html
Confidence Sets and Hypothesis Testing in a Likelihood-Free Inference Setting.,"Niccolò Dalmasso, Rafael Izbicki, Ann B. Lee",2020,ICML,http://proceedings.mlr.press/v119/dalmasso20a.html
Goodness-of-Fit Tests for Inhomogeneous Random Graphs.,"Soham Dan, Bhaswar B. Bhattacharya",2020,ICML,http://proceedings.mlr.press/v119/dan20a.html
Sharp Statistical Guaratees for Adversarially Robust Gaussian Classification.,"Chen Dan, Yuting Wei, Pradeep Ravikumar",2020,ICML,http://proceedings.mlr.press/v119/dan20b.html
Adversarial Attacks on Probabilistic Autoregressive Forecasting Models.,"Raphaël Dang-Nhu, Gagandeep Singh, Pavol Bielik, Martin T. Vechev",2020,ICML,http://proceedings.mlr.press/v119/dang-nhu20a.html
Subspace Fitting Meets Regression: The Effects of Supervision and Orthonormality Constraints on Double Descent of Generalization Errors.,"Yehuda Dar, Paul M. Mayer, Lorenzo Luzi, Richard G. Baraniuk",2020,ICML,http://proceedings.mlr.press/v119/dar20a.html
Probing Emergent Semantics in Predictive Agents via Question Answering.,"Abhishek Das, Federico Carnevale, Hamza Merzic, Laura Rimell, Rosalia Schneider, Josh Abramson, Alden Hung, Arun Ahuja, Stephen Clark, Greg Wayne, Felix Hill",2020,ICML,http://proceedings.mlr.press/v119/das20a.html
Low-Variance and Zero-Variance Baselines for Extensive-Form Games.,"Trevor Davis, Martin Schmid, Michael Bowling",2020,ICML,http://proceedings.mlr.press/v119/davis20a.html
Combining Differentiable PDE Solvers and Graph Neural Networks for Fluid Flow Prediction.,"Filipe de Avila Belbute-Peres, Thomas D. Economon, J. Zico Kolter",2020,ICML,http://proceedings.mlr.press/v119/de-avila-belbute-peres20a.html
Representing Unordered Data Using Complex-Weighted Multiset Automata.,"Justin DeBenedetto, David Chiang",2020,ICML,http://proceedings.mlr.press/v119/debenedetto20a.html
An end-to-end Differentially Private Latent Dirichlet Allocation Using a Spectral Algorithm.,"Chris Decarolis, Mukul Ram, Seyed Esmaeili, Yu-Xiang Wang, Furong Huang",2020,ICML,http://proceedings.mlr.press/v119/decarolis20a.html
Gamification of Pure Exploration for Linear Bandits.,"Rémy Degenne, Pierre Ménard, Xuedong Shang, Michal Valko",2020,ICML,http://proceedings.mlr.press/v119/degenne20a.html
Structure Adaptive Algorithms for Stochastic Bandits.,"Rémy Degenne, Han Shao, Wouter M. Koolen",2020,ICML,http://proceedings.mlr.press/v119/degenne20b.html
Randomly Projected Additive Gaussian Processes for Regression.,"Ian A. Delbridge, David Bindel, Andrew Gordon Wilson",2020,ICML,http://proceedings.mlr.press/v119/delbridge20a.html
Interpreting Robust Optimization via Adversarial Influence Functions.,"Zhun Deng, Cynthia Dwork, Jialiang Wang, Linjun Zhang",2020,ICML,http://proceedings.mlr.press/v119/deng20a.html
Non-convex Learning via Replica Exchange Stochastic Gradient MCMC.,"Wei Deng, Qi Feng, Liyao Gao, Faming Liang, Guang Lin",2020,ICML,http://proceedings.mlr.press/v119/deng20b.html
Towards Understanding the Dynamics of the First-Order Adversaries.,"Zhun Deng, Hangfeng He, Jiaoyang Huang, Weijie J. Su",2020,ICML,http://proceedings.mlr.press/v119/deng20c.html
Robust Pricing in Dynamic Mechanism Design.,"Yuan Deng, Sébastien Lahaie, Vahab S. Mirrokni",2020,ICML,http://proceedings.mlr.press/v119/deng20d.html
A Swiss Army Knife for Minimax Optimal Transport.,"Sofien Dhouib, Ievgen Redko, Tanguy Kerdoncuff, Rémi Emonet, Marc Sebban",2020,ICML,http://proceedings.mlr.press/v119/dhouib20a.html
Margin-aware Adversarial Domain Adaptation with Optimal Transport.,"Sofien Dhouib, Ievgen Redko, Carole Lartizien",2020,ICML,http://proceedings.mlr.press/v119/dhouib20b.html
Enhancing Simple Models by Exploiting What They Already Know.,"Amit Dhurandhar, Karthikeyan Shanmugam, Ronny Luss",2020,ICML,http://proceedings.mlr.press/v119/dhurandhar20a.html
Spectral Frank-Wolfe Algorithm: Strict Complementarity and Linear Convergence.,"Lijun Ding, Yingjie Fei, Qiantong Xu, Chengrun Yang",2020,ICML,http://proceedings.mlr.press/v119/ding20a.html
Generalization Guarantees for Sparse Kernel Approximation with Entropic Optimal Features.,"Liang Ding, Rui Tuo, Shahin Shahrampour",2020,ICML,http://proceedings.mlr.press/v119/ding20b.html
Layered Sampling for Robust Optimization Problems.,"Hu Ding, Zixiu Wang",2020,ICML,http://proceedings.mlr.press/v119/ding20c.html
Growing Adaptive Multi-hyperplane Machines.,"Nemanja Djuric, Zhuang Wang, Slobodan Vucetic",2020,ICML,http://proceedings.mlr.press/v119/djuric20a.html
Inexact Tensor Methods with Dynamic Accuracies.,"Nikita Doikov, Yurii E. Nesterov",2020,ICML,http://proceedings.mlr.press/v119/doikov20a.html
Provable Smoothness Guarantees for Black-Box Variational Inference.,Justin Domke,2020,ICML,http://proceedings.mlr.press/v119/domke20a.html
Optimal Differential Privacy Composition for Exponential Mechanisms.,"Jinshuo Dong, David Durfee, Ryan Rogers",2020,ICML,http://proceedings.mlr.press/v119/dong20a.html
